50568	207703
50568	362949
50598	517247
50620	207703
50644	586607
50677	517247
50700	586607
50711	311413
50722	214951
50807	517247
50852	207703
50852	362949
50888	207703
50960	151297
50960	330862
50968	207703
50973	311413
51017	362949
51118	586607
51174	586607
51231	586607
51360	455254
51449	362949
51450	586607
51460	319217
51468	214951
51470	319217
51588	155743
51593	455254
51606	453387
51626	311413
51648	586607
51675	362949
51738	586607
51749	586607
51825	517247
51861	214951
51915	311413
51937	362949
51937	311413
51954	586607
51973	453387
51987	517247
51987	453387
52031	453387
52152	453387
52158	517247
52182	453387
52210	362949
52227	517247
52282	311413
52303	586607
52356	207703
52388	178287
52388	214951
52391	586607
52428	311413
52460	330862
52472	311413
52519	455254
52563	214951
52563	586607
52755	319217
52880	517247
52903	445663
52910	311413
52966	214951
53053	586607
53091	453387
53177	586607
53217	455254
53218	319217
53231	455254
53263	453387
53333	517247
53364	326368
53368	453387
53468	362949
53476	362949
53491	455254
53509	162585
53527	207703
53527	362949
53543	162585
53615	178287
53615	319217
53648	151297
53649	455254
53720	151297
53742	207703
53776	214951
53788	207703
53800	207703
53812	586607
53896	311413
53896	586607
53939	455254
54005	455254
54044	326368
54078	455254
54088	311413
54192	586607
54198	214951
54272	455254
54338	455254
54382	517247
54383	586607
54396	319217
54429	586607
54437	162585
54504	207703
54518	311413
54553	586607
54577	311413
54596	362949
54651	162585
54688	214951
54775	311413
54775	214951
54795	207703
54995	151297
55021	453387
55063	319217
55077	445663
55088	326368
55214	326368
55242	586607
55250	207703
55250	362949
55288	162585
55288	453387
55306	214951
55412	214951
55567	455254
55770	453387
55781	586607
55819	586607
56085	246511
56173	178287
56208	311413
56214	517247
56255	178287
56315	319217
56423	586607
56458	178287
56586	214951
56623	246511
56712	207703
56712	362949
56773	517247
56798	319217
56806	162585
56978	81323
56985	362949
57012	455254
57084	517247
57112	326368
57198	214951
57216	311413
57224	214951
57298	178287
57344	214951
57349	155743
57350	178287
57414	326368
57500	445663
57533	311413
57533	246511
57533	214951
57536	453387
57579	311413
57595	311413
57669	453387
57727	144427
57816	330862
57817	155743
57898	311413
57968	178287
58087	326368
58155	311413
58183	586607
58196	517247
58235	155743
58278	311413
58290	246511
58290	214951
58318	445663
58337	517247
58339	214951
58348	207703
58509	586607
58593	178287
58599	207703
58745	144427
58790	311413
58908	586607
58921	214951
58921	311413
58982	311413
59022	453387
59055	207703
59055	362949
59056	319217
59073	586607
59114	445663
59170	362949
59170	207703
59210	311413
59223	311413
59302	326368
59319	586607
59322	207703
59322	362949
59379	453387
59507	586607
59559	362949
59581	455254
59585	326368
59669	586607
59713	586607
59746	326368
59808	326368
59907	214951
60025	362949
60043	311413
60163	453387
60180	453387
60181	162585
60242	517247
60258	362949
60320	326368
60385	362949
60498	586607
60593	155743
60632	311413
60657	453387
60745	319217
60782	214951
60787	455254
60787	214951
60790	586607
60837	362949
60845	517247
60946	214951
60954	362949
60955	326368
61047	517247
61055	326368
61187	326368
61196	214951
61207	445663
61209	445663
61270	517247
61285	586607
61285	311413
61407	214951
61424	517247
61471	586607
61582	311413
61582	214951
61622	455254
61811	362949
61835	517247
61905	207703
61905	326368
62047	455254
62080	162585
62135	207703
62135	214951
62135	586607
62155	445663
62185	151297
62304	81323
62314	319217
62375	144427
62410	178287
62430	155743
62447	311413
62465	362949
62483	586607
62487	517247
62669	79620
62701	517247
62775	311413
62781	319217
62830	311413
62878	453387
62884	214951
62913	586607
62936	517247
63044	517247
63051	453387
63057	326368
63121	517247
63135	326368
63165	455254
63261	362949
63341	319217
63345	445663
63376	178287
63385	326368
63511	330862
63520	517247
63631	326368
63637	586607
63694	214951
63812	517247
63877	326368
63878	311413
63884	311413
63887	214951
63934	319217
63936	586607
64010	178287
64017	362949
64066	445663
64081	455254
64148	311413
64165	453387
64171	214951
64173	81323
64186	326368
64227	207703
64227	362949
64242	326368
64293	453387
64300	330862
64341	144427
64570	445663
64603	453387
64664	453387
64688	586607
64763	311413
64770	155743
64877	81323
64886	319217
64939	453387
64956	586607
65007	586607
65026	586607
65095	311413
65158	586607
65190	517247
65274	311413
65512	362949
65617	155743
65635	326368
65667	207703
65667	362949
65692	81323
65705	162585
65773	362949
65787	586607
65823	178287
65884	214951
65903	214951
65903	207703
65903	362949
65970	326368
65977	214951
66061	155743
66146	214951
66175	214951
66176	517247
66176	455254
66275	362949
66316	517247
66412	144427
66455	311413
66468	517247
66486	214951
66552	207703
66552	362949
66641	155743
66718	155743
66796	445663
66960	155743
66975	326368
66986	362949
67049	517247
67072	162585
67184	586607
67207	586607
67260	155743
67285	326368
67330	246511
67347	445663
67421	144427
67529	144427
67653	311413
67653	445663
67653	214951
67749	586607
67844	162585
67853	162585
67859	326368
67868	207703
67868	362949
67885	207703
67899	453387
68076	445663
68230	311413
68307	319217
68315	155743
68434	326368
68554	453387
68623	445663
68629	445663
68990	445663
69029	455254
69119	155743
69137	362949
69206	586607
69222	311413
69282	151297
69351	311413
69388	362949
69558	586607
69641	214951
69768	586607
69849	326368
69854	155743
69955	326368
69956	207703
69956	362949
70053	517247
70192	455254
70226	311413
70274	207703
70274	362949
70317	453387
70328	178287
70344	586607
70384	445663
70407	445663
70422	162585
70422	330862
70422	155743
70509	453387
70519	586607
70580	155743
70583	214951
70601	311413
70706	311413
70769	144427
70858	214951
71013	445663
71035	586607
71060	453387
71130	517247
71130	455254
71186	326368
71195	319217
71351	455254
71361	453387
71364	517247
71521	453387
71586	517247
71671	246511
71722	453387
71734	246511
71794	162585
71813	246511
71833	455254
71865	178287
71885	319217
71906	586607
71996	455254
72050	445663
72181	517247
72281	311413
72348	162585
72389	311413
72432	81323
72580	207703
72583	586607
72640	455254
72656	586607
72701	586607
72732	330862
72769	586607
72816	455254
72848	586607
72932	445663
72978	144427
73016	214951
73043	207703
73056	311413
73056	586607
73219	246511
73477	246511
73508	455254
73524	178287
73532	311413
73532	455254
73532	214951
73592	362949
73592	214951
73610	207703
73734	214951
73764	207703
73816	326368
73898	155743
73925	362949
73980	362949
74113	453387
74116	311413
74154	319217
74163	586607
74226	517247
74242	453387
74245	144427
74279	311413
74387	453387
74412	246511
74446	453387
74464	79620
74531	453387
74531	144427
74558	162585
74584	214951
74647	246511
74696	453387
74758	246511
74763	162585
74765	453387
74770	162585
74786	151297
74868	453387
74903	246511
74919	144427
75006	144427
75054	178287
75061	162585
75130	330862
75149	178287
75173	79620
75202	178287
75208	445663
75265	517247
75274	155743
75341	445663
75346	445663
75389	246511
75398	162585
75419	246511
75479	162585
75486	81323
75539	319217
75540	162585
75542	178287
75631	162585
75636	151297
75638	246511
75854	151297
75857	155743
75896	453387
75897	586607
75971	162585
76007	445663
76159	246511
76229	162585
76229	151297
76240	246511
76330	178287
76356	178287
76361	178287
76418	362949
76430	246511
76451	586607
76458	178287
76537	445663
76555	453387
76580	162585
76581	326368
76656	144427
76786	330862
76787	453387
76860	162585
76946	178287
77015	178287
77036	162585
77042	319217
77082	178287
77101	246511
77108	151297
77152	162585
77252	445663
77294	162585
77384	453387
77385	311413
77386	81323
77404	207703
77404	362949
77432	81323
77487	453387
77493	207703
77493	362949
77495	155743
77502	445663
77534	246511
77573	155743
77586	311413
77633	81323
77767	162585
77843	178287
77859	155743
77940	81323
77965	246511
77975	178287
77993	214951
78030	178287
78087	453387
78149	162585
78173	162585
78212	246511
78253	79620
78279	214951
78486	246511
78579	246511
78601	517247
78621	214951
78659	246511
78745	162585
78777	162585
78804	311413
78822	178287
78866	155743
78887	178287
78983	246511
78989	178287
79027	311413
79057	155743
79073	246511
79089	453387
79094	144427
79129	162585
79131	453387
79149	517247
79168	311413
79190	330862
79240	178287
79371	453387
79403	178287
79409	155743
79554	81323
79575	178287
79661	246511
79671	162585
79702	246511
79713	162585
79727	144427
79737	246511
79931	178287
79940	326368
80069	319217
80105	453387
80109	453387
80133	517247
80171	144427
80191	214951
80198	453387
80255	144427
80261	453387
80262	144427
80349	162585
80365	151297
80418	178287
80445	330862
80467	151297
80475	319217
80481	517247
80550	453387
80618	517247
80709	246511
80745	246511
80754	453387
80763	517247
80789	453387
80789	81323
80820	214951
80843	81323
80895	246511
80937	246511
80940	162585
80960	445663
80981	178287
81047	162585
81062	445663
81246	246511
81264	517247
81278	453387
81355	155743
81356	445663
81364	453387
81402	246511
81465	144427
81494	155743
81502	162585
81555	162585
81573	155743
81588	178287
81615	246511
81620	178287
81680	246511
81699	453387
81713	162585
81741	155743
81749	178287
81781	178287
81788	453387
81791	79620
81844	453387
81879	81323
81883	207703
81883	362949
82016	246511
82103	311413
82125	162585
82182	178287
82224	178287
82243	246511
82255	81323
82351	246511
82375	144427
82447	453387
82452	453387
82455	144427
82459	319217
82533	246511
82571	151297
82571	246511
82659	445663
82675	246511
82792	453387
82800	246511
82843	178287
82844	246511
82932	453387
83011	246511
83032	162585
83067	453387
83095	445663
83221	246511
83273	162585
83299	319217
83313	453387
83324	517247
83360	162585
83406	246511
83483	319217
83536	311413
83619	453387
83625	162585
83652	162585
83709	144427
83767	207703
83780	207703
83780	362949
83787	207703
83787	362949
83823	144427
83849	144427
83866	246511
83967	155743
84027	151297
84045	81323
84056	246511
84089	246511
84098	155743
84132	81323
84149	178287
84341	586607
84382	319217
84382	453387
84440	162585
84451	445663
84554	319217
84582	246511
84584	178287
84687	178287
84728	445663
84734	246511
84736	162585
84792	162585
84802	151297
84900	455254
84953	330862
85002	246511
85025	453387
85032	81323
85080	144427
85084	311413
85092	162585
85150	178287
85177	326368
85187	162585
85253	311413
85273	151297
85309	453387
85327	311413
85327	214951
85330	144427
85400	246511
85430	162585
85436	311413
85436	455254
85524	455254
85679	178287
85706	155743
85825	319217
85852	246511
85860	144427
85872	178287
86059	151297
86198	517247
86233	445663
86242	445663
86259	319217
86261	151297
86330	151297
86347	214951
86404	81323
86404	445663
86453	214951
86506	178287
86551	162585
86564	207703
86564	362949
86602	178287
86628	155743
86640	178287
86725	445663
86753	178287
86812	453387
86850	453387
86963	246511
86993	453387
86994	330862
87081	311413
87081	144427
87081	586607
87176	178287
87236	246511
87242	326368
87251	178287
87291	207703
87291	362949
87364	214951
87416	319217
87440	162585
87445	178287
87587	246511
87644	246511
87687	453387
87706	144427
87730	330862
87730	155743
87790	246511
87803	144427
87817	586607
87833	178287
87964	453387
88042	517247
88070	162585
88103	162585
88167	144427
88234	246511
88237	162585
88264	178287
88285	246511
88288	517247
88294	445663
88334	330862
88352	155743
88352	319217
88425	362949
88588	319217
88602	445663
88611	81323
88638	151297
88657	453387
88658	246511
88664	246511
88675	517247
88701	178287
88774	178287
88836	445663
88907	207703
88909	162585
89030	246511
89049	453387
89077	455254
89117	246511
89129	246511
89147	162585
89186	319217
89213	455254
89256	319217
89258	246511
89280	178287
89315	246511
89322	246511
89403	311413
89461	246511
89500	178287
89600	445663
89609	453387
89650	453387
89663	178287
89715	453387
89715	246511
89721	246511
89766	162585
89799	517247
89804	455254
89835	144427
89852	453387
89965	162585
89972	144427
89991	178287
89993	178287
89996	162585
90067	453387
90116	207703
90116	362949
90116	445663
90154	178287
90164	326368
90382	162585
90391	144427
90451	144427
90463	144427
90470	155743
90495	144427
90523	79620
90554	162585
90571	246511
90616	453387
90693	144427
90703	151297
90733	214951
90804	246511
90861	155743
90917	214951
90991	178287
91036	246511
91050	246511
91052	246511
91261	246511
91275	214951
91278	151297
91368	151297
91370	81323
91398	151297
91428	214951
91546	155743
91549	445663
91641	178287
91645	151297
91692	162585
91728	246511
91753	445663
91791	455254
91794	246511
91799	214951
91834	453387
91861	178287
91866	445663
91879	453387
91975	246511
91977	81323
91997	311413
92106	246511
92117	453387
92141	445663
92272	81323
92272	453387
92282	330862
92282	155743
92307	445663
92310	246511
92312	207703
92312	362949
92350	453387
92400	246511
92436	319217
92478	246511
92489	207703
92489	362949
92540	178287
92541	151297
92547	144427
92563	246511
92569	330862
92618	311413
92621	455254
92679	178287
92720	246511
92728	162585
92956	445663
93027	162585
93040	246511
93092	178287
93154	326368
93185	517247
93212	326368
93212	151297
93218	214951
93224	214951
93230	178287
93299	144427
93341	246511
93369	246511
93370	178287
93378	144427
93439	162585
93560	144427
93604	207703
93604	362949
93661	246511
93695	79620
93719	162585
93748	453387
93827	453387
93836	455254
93872	246511
93961	162585
93969	517247
93981	586607
94032	81323
94034	246511
94073	81323
94213	453387
94220	79620
94283	81323
94296	144427
94313	453387
94339	151297
94394	214951
94403	81323
94428	162585
94454	455254
94542	155743
94597	246511
94605	319217
94632	246511
94654	162585
94689	155743
94769	445663
94787	246511
94818	178287
94822	246511
94839	162585
94862	151297
94889	246511
94892	453387
95031	162585
95136	246511
95174	207703
95174	362949
95215	453387
95219	319217
95271	246511
95276	246511
95284	453387
95296	362949
95310	81323
95445	453387
95487	311413
95487	144427
95547	455254
95560	246511
95600	178287
95678	311413
95780	246511
95814	311413
95837	178287
95853	178287
95935	455254
95937	214951
95971	453387
96000	81323
96030	246511
96032	445663
96051	453387
96051	214951
96067	517247
96077	246511
96134	155743
96145	214951
96157	144427
96172	207703
96172	362949
96227	453387
96267	453387
96268	453387
96290	162585
96481	178287
96497	151297
96538	214951
96583	162585
96669	445663
96683	155743
96719	151297
96776	178287
96785	246511
96886	81323
96897	319217
96898	207703
96936	319217
96994	311413
97043	214951
97116	586607
97139	330862
97176	311413
97190	311413
97202	453387
97236	319217
97300	455254
97354	155743
97367	319217
97379	319217
97472	362949
97550	445663
97578	586607
97589	453387
97622	319217
97723	144427
97744	517247
97813	178287
97824	455254
97846	455254
97907	362949
97910	517247
97912	178287
97993	445663
98006	207703
98006	214951
98037	453387
98048	453387
98083	178287
98134	362949
98154	207703
98154	362949
98195	79620
98195	453387
98197	362949
98226	453387
98267	319217
98507	311413
98511	445663
98517	517247
98559	178287
98587	362949
98667	453387
98670	311413
98688	453387
98757	453387
98865	319217
98935	445663
98942	455254
98955	155743
98988	81323
99006	326368
99016	155743
99064	453387
99064	144427
99074	214951
99117	162585
99210	453387
99239	311413
99239	455254
99278	155743
99334	81323
99389	162585
99449	319217
99468	214951
99489	311413
99552	445663
99593	453387
99776	362949
99934	151297
99952	144427
99983	455254
100087	326368
100263	207703
100263	517247
100300	319217
100306	362949
100323	319217
100333	144427
100333	453387
100626	319217
100705	330862
100705	155743
100909	453387
100935	453387
101056	81323
101107	586607
101132	362949
101269	453387
101270	178287
101274	319217
101292	455254
101301	214951
101307	362949
101324	362949
101418	214951
101461	155743
101672	214951
101717	455254
101868	330862
101871	445663
101891	214951
101896	517247
101923	453387
101957	155743
101976	445663
102059	517247
102076	178287
102096	81323
102180	453387
102218	311413
102249	155743
102450	517247
102640	586607
102740	455254
102812	445663
103030	586607
103057	445663
103149	517247
103149	214951
103176	517247
103182	144427
103273	207703
103369	319217
103447	81323
103452	79620
103460	453387
103596	178287
103650	330862
103783	453387
103800	162585
103833	144427
103836	362949
103836	445663
103903	362949
103938	453387
103991	586607
104100	453387
104137	445663
104178	445663
104236	453387
104296	144427
104298	517247
104315	311413
104353	330862
104431	162585
104447	453387
104452	81323
104453	326368
104556	144427
104584	81323
104616	162585
104616	453387
104688	207703
104688	362949
104758	517247
104766	445663
104770	445663
104778	311413
104778	455254
104825	586607
104829	445663
104829	144427
104837	319217
104875	178287
105004	362949
105026	330862
105224	586607
105290	362949
105290	207703
105297	319217
105441	517247
105445	586607
105502	214951
105647	155743
105665	326368
105679	155743
105696	178287
105759	311413
105774	162585
105796	453387
105896	155743
105955	453387
105966	214951
105981	162585
105986	517247
105986	214951
106019	453387
106030	162585
106038	155743
106053	586607
106118	319217
106165	207703
106165	362949
106213	453387
106227	453387
106244	214951
106320	214951
106343	162585
106348	453387
106492	330862
106492	155743
106506	79620
106506	81323
106516	214951
106584	445663
106604	155743
106663	207703
106745	326368
106755	362949
106761	246511
106779	214951
106834	162585
106840	81323
106842	311413
106845	155743
106947	330862
106947	155743
106974	445663
107006	453387
107135	207703
107161	319217
107195	162585
107237	162585
107327	311413
107410	214951
107424	162585
107446	517247
107449	455254
107462	207703
107462	362949
107579	517247
107614	453387
107624	330862
107715	162585
107719	144427
107727	453387
107738	155743
107844	517247
107923	586607
107953	586607
108054	362949
108054	214951
108081	151297
108095	445663
108121	155743
108130	586607
108193	214951
108226	311413
108233	162585
108241	517247
108243	455254
108367	155743
108403	445663
108417	453387
108422	453387
108539	445663
108539	144427
108562	81323
108615	453387
108830	453387
108879	81323
108887	207703
108945	517247
108985	155743
109039	81323
109156	517247
109233	311413
109263	155743
109303	155743
109344	79620
109392	81323
109672	319217
109673	214951
109675	155743
109725	455254
109733	214951
109812	79620
109997	79620
109997	517247
110175	178287
110493	79620
110606	207703
110787	586607
110897	155743
110897	178287
110917	207703
110917	214951
110945	214951
110953	319217
111306	155743
111324	162585
111405	319217
111420	517247
111532	330862
111603	178287
111714	453387
111762	79620
111785	330862
111909	586607
112035	445663
112185	207703
112185	362949
112210	81323
112210	517247
112421	455254
112821	246511
112896	453387
113056	311413
113275	517247
113370	455254
113577	162585
113635	453387
114156	445663
114379	453387
114510	453387
114785	246511
114868	79620
114932	586607
115259	517247
115295	517247
115394	178287
115437	162585
115500	586607
115536	155743
115587	517247
115831	455254
115896	453387
116057	81323
116437	453387
116537	517247
116615	311413
116840	81323
116846	455254
117332	207703
117991	311413
118122	162585
118317	455254
118325	162585
118375	455254
118510	517247
118789	162585
118978	162585
119185	330862
119423	144427
119562	319217
119660	155743
119742	586607
119771	151297
120100	319217
120215	453387
120332	81323
120393	79620
120583	311413
120583	586607
120744	155743
121001	330862
121001	155743
121035	517247
121208	151297
121403	162585
121649	162585
121931	445663
121969	214951
121988	455254
122003	517247
122427	207703
122593	453387
122731	162585
122786	586607
122828	162585
122836	319217
122938	453387
122977	453387
122988	162585
122998	455254
123003	517247
123456	151297
123573	455254
123632	453387
123660	455254
123744	207703
124068	311413
124068	214951
124068	586607
124271	207703
124659	453387
124667	214951
124688	79620
124688	453387
124696	162585
124948	155743
125047	207703
125136	246511
125303	445663
125342	214951
125379	455254
125628	246511
125634	207703
